name,age,gender,course,year,attendance,gpa_sem1,gpa_sem2,gpa_sem3,gpa_sem4,gpa_sem5,backlog_count,event_participation,dropout_thought
Nisha Gupta,21,Female,BA,2nd Year,69.47,7.42,6.38,,5.12,7.61,2.0,Occasionally,0
Aryan Iyer,19,Male,BSc IT,2nd Year,88.04,1.6124444411418601,7.97,9.32,4.93,8.05,2.0,Occasionally,0
Siddharth Bansal,19,Male,BCom,2nd Year,57.73,7.79,7.05,4.55,6.98,7.17,1.0,Regularly,0
Simran Chopra,19,Male,BA,2nd Year,78.44,6.56,7.33,8.37,8.0,6.01,0.0,Regularly,0
Aditya Khan,21,Female,BSc CS,2nd Year,69.86,8.18,9.15,6.08,5.8,7.07,2.0,Occasionally,0
Kavya Desai,18,Female,BA,2nd Year,56.99,7.16,6.46,,7.2,9.62,0.0,Regularly,0
Sneha Mehta,22,Male,BSc CS,2nd Year,69.23,7.06,6.24,9.65,8.18,7.84,3.0,Regularly,0
Karan Iyer,20,Female,BA,1st Year,16.0,6.29,,5.59,5.04,7.29,0.0,Regularly,0
Rahul Khan,18,Female,BSc IT,3rd Year,,8.16,7.53,6.82,7.26,6.48,0.0,Never,0
Akash Joshi,21,Male,BBA,3rd Year,65.37,6.97,,6.53,6.94,7.78,1.0,Occasionally,0
Arjun Iyer,20,Female,BSc IT,1st Year,76.27,1.240140660274242,8.08,8.18,6.18,10.0,3.0,Regularly,0
Diya Saxena,18,Female,BA,3rd Year,8.0,7.49,6.17,6.96,7.48,9.21,0.0,Rarely,0
Priya Bansal,20,Female,BBA,2nd Year,,8.24,8.55,6.42,6.01,5.85,1.0,Occasionally,0
Vivaan Joshi,22,Female,BSc IT,2nd Year,52.41,7.51,4.28,9.45,8.5,5.09,1.0,Never,1
Meera Patel,18,Female,BCom,1st Year,61.68,8.16,4.53,6.91,4.39,7.12,1.0,Never,1
Aditya Iyer,19,Female,BBA,1st Year,79.19,0.3294759588829368,9.13,8.67,6.98,8.34,0.0,Rarely,0
Simran Chopra,22,Male,BSc IT,2nd Year,72.23,7.62,5.68,5.95,7.98,5.93,3.0,Occasionally,0
Simran Reddy,19,Male,BCom,1st Year,79.17,4.37,7.88,9.38,8.61,7.36,4.0,Regularly,0
Ishaan Shah,19,Female,BCom,2nd Year,63.88,8.01,,7.61,6.07,4.52,0.0,Rarely,0
Yash Bansal,22,Male,BSc IT,3rd Year,96.54,7.09,,,7.06,7.66,0.0,Regularly,0
Simran Joshi,22,Male,BCom,2nd Year,,0.9043083323701486,7.52,6.49,6.31,8.31,1.0,Occasionally,0
Anjali Tiwari,21,Male,BCom,1st Year,81.38,7.28,6.52,,8.34,7.65,3.0,Rarely,0
Krishna Chopra,18,Male,BSc IT,1st Year,94.65,7.8,,6.67,7.02,,1.0,Occasionally,0
Pooja Kapoor,19,Female,BA,2nd Year,48.09,4.61,5.94,4.8,6.13,7.66,0.0,Regularly,1
Aryan Jain,20,Male,BSc IT,1st Year,2.0,6.62,8.06,4.51,6.95,6.44,,Regularly,0
Rohan Saxena,18,Female,BA,2nd Year,100.0,7.51,6.35,7.78,7.57,6.88,5.0,Regularly,0
Krishna Tiwari,22,Male,BSc IT,3rd Year,82.84,8.66,8.25,5.31,4.78,6.75,1.0,Regularly,0
Aisha Shah,21,Male,BSc IT,2nd Year,84.51,9.01,9.85,7.88,7.8,6.29,0.0,Rarely,0
Riya Verma,22,Female,BSc CS,3rd Year,98.67,5.16,4.52,9.09,7.93,5.87,2.0,Regularly,0
Ishaan Tiwari,21,Female,BCom,2nd Year,77.11,8.08,7.22,9.55,8.36,7.59,,Regularly,0
Anjali Bansal,18,Female,BA,3rd Year,75.66,7.66,6.81,8.62,6.12,6.49,1.0,Regularly,0
Aarav Singh,19,Male,BSc CS,1st Year,63.09,6.37,8.1,6.49,5.23,6.9,1.0,Regularly,0
Nisha Desai,18,Male,BA,1st Year,55.48,0.5151949564027665,7.12,9.98,6.15,5.97,0.0,Regularly,0
Kavya Saxena,22,Female,BCom,2nd Year,66.54,7.16,9.28,6.61,5.79,7.34,3.0,Never,1
Rahul Jain,18,Female,BA,1st Year,85.36,6.22,6.61,6.26,9.39,8.87,2.0,Never,0
Aarav Tiwari,20,Male,BBA,2nd Year,30.0,8.09,5.47,4.19,8.48,5.97,2.0,Rarely,0
Ananya Verma,18,Male,BCom,3rd Year,76.86,8.54,7.13,6.13,7.7,4.46,2.0,Regularly,0
Karan Bansal,21,Female,BSc CS,3rd Year,79.86,6.37,6.9,8.55,8.7,3.79,1.0,Rarely,0
Riya Joshi,18,Female,BA,2nd Year,5.0,5.96,6.51,7.74,5.69,,0.0,Rarely,0
Vivaan Pandey,20,Male,BBA,1st Year,76.26,10.0,5.36,5.64,8.04,,0.0,Occasionally,0
Priya Kapoor,19,Male,BSc CS,1st Year,11.0,4.79,,,7.43,4.68,0.0,Never,0
Siddharth Reddy,19,Female,BBA,1st Year,93.81,5.53,6.33,7.47,6.35,5.16,,Regularly,0
Rahul Verma,21,Female,BSc IT,3rd Year,100.0,5.13,6.63,7.07,9.31,8.1,0.0,Never,0
Aditya Nair,18,Male,BCom,1st Year,56.92,9.06,8.23,8.0,5.94,5.17,2.0,Never,1
Aryan Desai,19,Female,BSc CS,3rd Year,79.66,7.16,,7.59,4.76,7.51,2.0,Regularly,0
Karan Jain,22,Male,BBA,1st Year,82.63,7.87,7.46,8.08,6.38,8.3,0.0,Regularly,0
Aisha Verma,19,Male,BCom,2nd Year,,7.65,8.94,5.84,6.18,8.12,2.0,Never,0
Ishaan Sharma,18,Female,BSc IT,3rd Year,2.0,7.88,6.76,7.84,6.74,8.33,1.0,Never,0
Arjun Reddy,19,Male,BSc CS,1st Year,72.48,6.7,6.6,7.7,5.97,,0.0,Occasionally,0
Rahul Reddy,22,Female,BSc CS,2nd Year,75.84,6.57,,5.94,7.85,6.46,4.0,Occasionally,0
Neha Pandey,19,Male,BBA,3rd Year,72.72,9.11,10.0,,6.39,7.52,0.0,Never,0
Neha Agarwal,22,Male,BA,1st Year,,1.4222021091199775,5.71,,4.27,7.06,1.0,Rarely,0
Yash Jain,22,Male,BSc CS,1st Year,0.0,3.69,6.93,8.08,6.47,6.11,1.0,Rarely,0
Aarav Bansal,20,Female,BSc IT,2nd Year,,7.19,5.97,7.03,8.57,7.1,,Rarely,0
Kavya Shah,21,Male,BBA,1st Year,87.1,5.97,6.6,6.56,7.44,7.81,1.0,Occasionally,0
Riya Khan,22,Female,BA,3rd Year,64.12,5.9,5.65,5.76,7.67,7.91,,Regularly,0
Krishna Patel,20,Female,BBA,3rd Year,69.29,9.06,7.36,7.13,7.33,6.48,0.0,Regularly,0
Krishna Bansal,22,Female,BA,3rd Year,93.36,7.23,7.8,6.9,7.15,6.76,1.0,Regularly,0
Yash Chopra,20,Male,BSc CS,3rd Year,74.99,7.8,,5.38,5.66,6.62,1.0,Never,0
Rahul Pandey,19,Male,BBA,3rd Year,84.28,4.4,7.9,7.22,7.29,7.27,1.0,Never,0
Vikram Mishra,21,Female,BA,3rd Year,84.17,5.92,6.12,6.44,6.98,5.99,0.0,Never,0
Ishaan Bansal,19,Female,BSc IT,3rd Year,93.29,5.5,7.45,7.24,8.57,7.57,0.0,Rarely,0
Vikram Khan,21,Male,BSc IT,2nd Year,58.49,7.89,7.72,5.5,6.3,7.55,0.0,Regularly,0
Yash Sharma,22,Female,BA,3rd Year,98.93,5.49,4.65,5.52,9.09,4.85,1.0,Occasionally,0
Sneha Kapoor,18,Male,BSc IT,1st Year,,0.2651848013164053,4.22,7.91,7.39,8.71,1.0,Rarely,0
Diya Desai,21,Female,BA,3rd Year,5.0,7.48,6.49,6.43,5.89,10.0,1.0,Regularly,0
Harsh Tiwari,21,Male,BA,2nd Year,4.0,6.26,6.13,7.88,6.25,5.92,,Occasionally,0
Aryan Khan,19,Male,BBA,2nd Year,75.08,6.22,7.23,7.73,6.14,8.35,0.0,Regularly,0
Shreya Singh,20,Male,BCom,3rd Year,89.33,6.5,6.17,7.73,7.53,6.35,,Occasionally,0
Riya Reddy,22,Female,BSc IT,3rd Year,100.0,1.743653093017856,6.41,8.01,6.82,6.16,0.0,Occasionally,0
Vivaan Chopra,20,Male,BCom,2nd Year,67.49,7.34,7.86,6.25,6.45,5.92,,Regularly,0
Diya Saxena,18,Female,BCom,1st Year,81.21,5.9,7.97,,7.73,,0.0,Occasionally,0
Aryan Pandey,19,Female,BA,3rd Year,68.12,1.934192279817721,8.03,,7.27,7.23,,Occasionally,0
Neha Mishra,19,Female,BSc CS,3rd Year,93.09,5.72,7.56,8.44,6.56,6.28,0.0,Never,0
Vikram Nair,18,Female,BSc CS,1st Year,,8.22,6.89,5.5,6.7,4.86,,Regularly,0
Varun Desai,21,Male,BSc IT,1st Year,81.92,6.21,6.48,8.13,6.4,7.61,2.0,Rarely,0
Nisha Patel,20,Female,BSc IT,2nd Year,82.51,8.79,6.42,7.83,6.01,7.4,0.0,Never,0
Diya Joshi,22,Female,BA,2nd Year,82.41,7.74,8.24,8.02,6.59,9.64,1.0,Regularly,0
Vivaan Singh,21,Female,BSc IT,1st Year,94.15,10.0,6.98,6.06,7.31,8.91,2.0,Regularly,0
Neha Tiwari,19,Female,BBA,1st Year,72.89,5.43,6.94,6.64,6.22,9.58,0.0,Regularly,0
Karan Iyer,19,Male,BSc CS,1st Year,59.55,7.99,7.83,6.8,6.34,7.87,2.0,Occasionally,0
Nisha Sharma,19,Male,BSc CS,2nd Year,100.0,7.18,6.37,7.99,6.8,5.82,0.0,Regularly,0
Siddharth Gupta,19,Female,BA,1st Year,62.5,7.89,7.79,5.86,5.11,7.15,1.0,Rarely,0
Krishna Kulkarni,20,Female,BSc IT,3rd Year,96.68,7.57,7.56,4.78,6.52,8.5,0.0,Occasionally,0
Shreya Khan,18,Female,BSc IT,1st Year,69.75,8.56,6.35,6.59,7.89,5.3,0.0,Rarely,0
Riya Khan,18,Female,BCom,1st Year,16.0,7.52,7.94,7.55,7.99,5.36,1.0,Never,0
Shreya Kulkarni,22,Female,BBA,1st Year,52.06,6.7,5.86,5.7,5.12,,1.0,Regularly,1
Shreya Mehta,20,Female,BBA,3rd Year,59.21,1.4211528936294497,7.19,4.77,8.65,8.83,2.0,Occasionally,0
Ananya Nair,21,Male,BA,1st Year,87.45,8.06,3.45,10.0,6.61,7.33,1.0,Never,0
Varun Iyer,21,Male,BSc IT,3rd Year,100.0,6.09,6.76,4.81,8.13,6.63,0.0,Regularly,0
Rahul Sharma,19,Female,BA,3rd Year,76.59,6.07,8.4,8.38,8.25,7.35,0.0,Rarely,0
Arjun Kapoor,19,Male,BSc IT,2nd Year,75.38,10.0,6.59,,6.47,7.91,2.0,Occasionally,0
Ishaan Mehta,20,Female,BCom,3rd Year,,7.83,6.58,7.14,8.28,,0.0,Occasionally,0
Aisha Nair,20,Female,BSc CS,2nd Year,70.59,5.22,6.99,8.04,4.77,6.92,1.0,Regularly,0
Anjali Sharma,22,Male,BSc IT,3rd Year,74.2,7.41,7.74,8.37,6.58,,0.0,Regularly,0
Ishaan Tiwari,22,Male,BSc CS,2nd Year,100.0,1.612457529335242,8.42,,6.32,6.19,2.0,Regularly,0
Riya Desai,19,Male,BA,3rd Year,53.6,9.74,6.31,8.9,6.63,7.96,2.0,Rarely,0
Ananya Kulkarni,20,Female,BA,3rd Year,,6.9,5.44,,6.02,8.3,,Rarely,0
Vikram Patel,18,Male,BSc IT,2nd Year,93.37,7.63,6.93,8.19,5.21,7.09,0.0,Regularly,0
Yash Chopra,20,Female,BA,1st Year,69.43,7.69,7.47,7.91,8.54,7.93,1.0,Occasionally,0
Tanvi Verma,18,Male,BBA,2nd Year,55.95,5.9,6.48,5.72,6.0,6.46,,Regularly,1
Rohan Desai,20,Female,BCom,1st Year,71.58,7.2,6.17,6.51,7.34,6.64,0.0,Occasionally,0
Shreya Kapoor,20,Female,BSc CS,2nd Year,77.67,8.47,8.43,,6.67,6.33,0.0,Never,0
Rohan Mehta,19,Female,BBA,3rd Year,75.64,8.12,6.67,6.13,8.43,7.38,0.0,Occasionally,0
Sneha Gupta,19,Male,BSc IT,3rd Year,94.26,0.6077050170707816,7.64,6.2,5.85,9.57,0.0,Regularly,0
Akash Pandey,21,Male,BSc CS,3rd Year,62.41,6.65,4.56,7.72,7.38,5.81,1.0,Occasionally,0
Rahul Bansal,19,Female,BSc IT,3rd Year,6.0,0.357394903953834,7.58,7.5,7.17,9.08,,Rarely,0
Akash Jain,18,Female,BSc IT,2nd Year,100.0,6.88,4.9,4.72,6.7,7.31,0.0,Occasionally,0
Kavya Patel,18,Male,BA,3rd Year,13.0,7.14,5.36,6.08,6.6,5.73,0.0,Rarely,0
Harsh Sharma,21,Female,BSc IT,3rd Year,98.02,6.11,9.23,7.17,6.29,7.57,2.0,Never,0
Vivaan Shah,22,Female,BBA,3rd Year,70.54,6.95,7.01,,7.5,6.37,0.0,Regularly,0
Anjali Shah,19,Male,BBA,2nd Year,70.13,8.32,7.51,9.18,9.9,,1.0,Occasionally,0
Aryan Bansal,20,Male,BSc CS,2nd Year,57.53,8.2,,6.04,7.59,6.15,2.0,Regularly,0
Vikram Agarwal,21,Male,BSc CS,3rd Year,15.0,8.5,6.6,6.0,7.2,4.86,1.0,Occasionally,0
Sneha Joshi,19,Female,BCom,3rd Year,72.41,0.2105811999000362,5.15,7.44,7.11,6.77,0.0,Occasionally,0
Ishaan Iyer,22,Female,BSc CS,2nd Year,49.05,9.88,8.56,4.53,10.0,7.8,1.0,Never,1
Rohan Mishra,20,Female,BBA,3rd Year,100.0,7.2,7.54,7.39,8.46,6.49,0.0,Occasionally,0
Arjun Bansal,21,Male,BSc CS,3rd Year,79.41,6.42,7.67,6.24,9.01,7.15,1.0,Occasionally,0
Tanvi Pandey,20,Female,BBA,3rd Year,63.46,8.26,6.58,5.15,5.85,6.16,1.0,Regularly,0
Siddharth Joshi,22,Female,BA,3rd Year,67.73,7.01,,5.75,7.08,,0.0,Rarely,0
Vivaan Singh,21,Male,BSc CS,2nd Year,58.53,7.92,4.77,4.87,6.96,7.56,1.0,Regularly,0
Riya Mishra,20,Female,BA,3rd Year,8.0,8.1,7.01,6.88,5.94,5.23,2.0,Rarely,0
Yash Khan,18,Male,BCom,3rd Year,91.24,6.96,5.96,6.12,7.3,5.06,,Rarely,0
Arjun Khan,21,Male,BCom,2nd Year,86.66,6.78,8.59,7.97,7.35,7.48,0.0,Never,0
Anjali Verma,20,Female,BSc CS,2nd Year,87.48,7.42,6.05,8.29,5.95,7.75,1.0,Occasionally,0
Kavya Agarwal,21,Female,BBA,2nd Year,,5.87,5.62,7.96,5.97,7.05,2.0,Never,0
Aisha Agarwal,18,Male,BSc CS,3rd Year,73.58,9.77,8.54,6.86,6.75,6.15,1.0,Never,0
Siddharth Iyer,22,Male,BA,1st Year,30.0,7.04,9.4,5.48,5.56,7.72,1.0,Never,1
Akash Tiwari,19,Female,BBA,3rd Year,32.76,6.94,5.97,8.8,7.74,7.28,1.0,Occasionally,0
Neha Bansal,19,Female,BSc IT,1st Year,80.96,1.7252142130922046,8.07,4.73,5.06,8.16,0.0,Rarely,0
Aisha Shah,22,Male,BA,2nd Year,77.82,8.47,7.39,6.99,7.28,4.83,1.0,Regularly,0
Aryan Khan,22,Male,BSc IT,2nd Year,66.74,6.68,6.64,7.41,8.11,7.22,1.0,Regularly,0
Siddharth Sharma,22,Female,BBA,2nd Year,92.84,8.15,8.29,6.76,8.29,,0.0,Rarely,0
Anjali Pandey,20,Male,BSc CS,3rd Year,45.3,6.68,8.18,6.52,6.3,8.69,0.0,Regularly,0
Priya Malhotra,22,Male,BCom,2nd Year,65.97,7.63,9.41,6.5,8.01,7.96,2.0,Rarely,0
Rahul Singh,19,Female,BBA,3rd Year,12.0,5.42,,7.35,6.81,,2.0,Never,1
Aisha Mehta,22,Female,BA,2nd Year,4.0,6.08,7.35,5.56,6.21,4.35,0.0,Occasionally,1
Kavya Khan,20,Male,BA,3rd Year,91.15,6.5,5.1,9.33,4.14,6.46,1.0,Rarely,0
Aryan Joshi,21,Male,BA,3rd Year,72.59,8.74,5.46,5.2,6.29,7.01,1.0,Regularly,0
Nisha Iyer,19,Male,BCom,1st Year,,7.24,5.66,7.9,9.22,6.04,1.0,Rarely,0
Sneha Agarwal,21,Female,BBA,1st Year,83.34,0.643254963245369,7.77,6.2,7.58,5.49,1.0,Rarely,0
Vikram Singh,21,Male,BBA,3rd Year,68.77,7.67,,8.22,6.81,6.5,,Occasionally,0
Riya Reddy,18,Female,BSc CS,1st Year,66.71,5.58,7.56,7.44,7.27,7.7,,Regularly,0
Aryan Nair,20,Female,BSc CS,3rd Year,4.0,5.59,7.94,5.26,9.02,6.48,,Never,0
Rahul Iyer,21,Female,BSc CS,3rd Year,,5.11,7.3,5.74,8.24,5.45,0.0,Rarely,0
Akash Mishra,19,Female,BCom,1st Year,95.45,6.93,5.14,5.43,6.16,7.63,0.0,Regularly,0
Aisha Chopra,22,Male,BA,3rd Year,51.55,5.69,6.92,8.34,6.29,6.52,1.0,Regularly,0
Karan Shah,19,Female,BSc IT,1st Year,73.27,7.14,8.3,6.64,6.36,7.8,1.0,Occasionally,0
Nisha Pandey,19,Male,BCom,1st Year,84.57,8.06,,8.39,7.57,8.71,1.0,Regularly,0
Simran Kapoor,19,Female,BCom,1st Year,75.45,7.2,6.43,5.52,6.39,7.32,0.0,Rarely,0
Yash Kulkarni,22,Male,BCom,2nd Year,,7.08,8.08,7.91,8.5,7.69,0.0,Occasionally,0
Rohan Kapoor,18,Male,BCom,3rd Year,77.66,6.5,7.66,9.51,5.84,6.19,0.0,Occasionally,0
Harsh Shah,20,Male,BSc IT,2nd Year,85.36,1.9450772666550875,7.15,8.01,8.36,5.32,0.0,Never,0
Tanvi Verma,18,Male,BA,2nd Year,42.95,6.69,4.75,7.55,6.42,8.72,0.0,Occasionally,0
Rohan Chopra,18,Male,BSc CS,2nd Year,81.99,5.28,6.77,9.59,6.48,8.82,0.0,Occasionally,0
Anjali Iyer,21,Male,BA,3rd Year,62.4,0.3126345311736254,7.9,5.77,9.3,,3.0,Never,1
Krishna Tiwari,18,Male,BBA,1st Year,57.1,7.26,7.72,,6.95,6.6,1.0,Rarely,0
Simran Mehta,22,Male,BA,3rd Year,81.25,4.64,,7.47,6.71,7.67,1.0,Rarely,0
Aryan Singh,22,Male,BCom,3rd Year,93.19,8.72,6.43,6.53,7.9,9.04,0.0,Never,0
Harsh Verma,18,Female,BA,3rd Year,72.93,5.13,8.59,7.25,8.86,6.8,3.0,Never,0
Shreya Agarwal,21,Female,BCom,2nd Year,,7.32,,7.74,6.5,7.12,2.0,Occasionally,0
Ananya Shah,20,Female,BA,2nd Year,88.57,5.26,7.99,8.21,4.38,8.62,2.0,Rarely,0
Nisha Jain,19,Female,BCom,2nd Year,77.15,6.16,5.54,5.97,6.35,,1.0,Rarely,0
Sneha Bansal,18,Male,BCom,3rd Year,55.93,7.64,7.46,6.61,4.97,6.24,0.0,Regularly,0
Ishaan Saxena,18,Female,BCom,1st Year,82.76,5.6,8.14,6.4,6.77,4.98,0.0,Occasionally,0
Aarav Verma,20,Male,BSc IT,2nd Year,64.13,6.63,6.29,7.15,5.56,8.13,1.0,Rarely,0
Riya Pandey,21,Male,BSc CS,1st Year,,7.57,,8.64,6.96,5.01,1.0,Occasionally,0
Karan Reddy,20,Female,BSc CS,1st Year,74.06,8.4,,9.94,5.97,,1.0,Regularly,0
Tanvi Reddy,22,Female,BSc CS,3rd Year,,7.46,7.0,6.84,8.57,7.68,3.0,Occasionally,0
Neha Agarwal,18,Male,BSc CS,2nd Year,,7.71,7.09,7.55,5.82,4.23,3.0,Rarely,0
Yash Bansal,20,Female,BBA,3rd Year,93.93,5.4,9.26,7.21,9.42,9.23,1.0,Never,0
Diya Shah,18,Male,BBA,2nd Year,,0.5217262376766489,6.42,8.87,8.48,8.07,1.0,Never,0
Yash Khan,21,Female,BSc IT,3rd Year,77.09,5.62,6.83,8.31,8.39,7.45,2.0,Regularly,0
Ananya Nair,18,Male,BCom,2nd Year,59.92,6.41,8.22,6.37,7.47,6.84,0.0,Occasionally,0
Arjun Bansal,21,Male,BSc IT,3rd Year,,7.79,7.77,8.93,5.14,8.08,0.0,Regularly,0
Ananya Kapoor,21,Male,BSc IT,1st Year,,7.37,7.48,,8.41,,3.0,Occasionally,0
Aarav Khan,22,Female,BA,1st Year,90.33,6.24,7.01,7.43,6.63,6.6,1.0,Regularly,0
Vikram Jain,18,Male,BSc CS,3rd Year,,6.49,7.24,10.0,4.29,6.84,1.0,Occasionally,0
Harsh Malhotra,21,Female,BSc IT,1st Year,,7.7,6.77,6.33,4.92,7.4,1.0,Never,1
Pooja Sharma,19,Male,BBA,2nd Year,57.53,7.23,8.58,6.97,8.01,6.49,2.0,Regularly,0
Anjali Singh,18,Male,BCom,2nd Year,60.68,1.9176850778632568,6.84,6.55,7.57,8.39,2.0,Never,0
Tanvi Malhotra,22,Female,BA,3rd Year,57.92,6.11,6.34,7.76,6.16,4.95,3.0,Rarely,0
Varun Mehta,22,Female,BSc IT,3rd Year,97.69,5.9,6.35,7.24,8.97,7.23,0.0,Regularly,0
Tanvi Mehta,19,Male,BA,3rd Year,65.18,8.02,5.83,,6.84,5.7,2.0,Never,0
Vikram Mishra,22,Male,BSc CS,2nd Year,74.02,7.4,6.05,6.63,6.6,8.91,1.0,Regularly,0
Sneha Saxena,20,Female,BSc CS,3rd Year,68.78,7.36,7.41,7.79,7.84,9.07,1.0,Never,0
Sneha Gupta,22,Female,BSc IT,1st Year,3.0,5.68,7.94,5.08,8.67,5.88,2.0,Never,0
Meera Pandey,19,Male,BSc CS,2nd Year,93.14,5.73,4.68,5.78,4.95,6.25,1.0,Occasionally,0
Sneha Mehta,18,Male,BBA,1st Year,67.43,6.65,5.71,6.02,7.92,7.22,1.0,Regularly,0
Neha Reddy,18,Male,BCom,1st Year,71.86,7.65,7.13,,7.33,6.18,1.0,Occasionally,0
Kavya Singh,21,Female,BCom,3rd Year,100.0,6.9,7.79,8.36,8.78,8.36,0.0,Occasionally,0
Meera Reddy,19,Female,BCom,2nd Year,52.58,7.01,6.17,6.42,4.2,6.0,2.0,Regularly,1
Akash Jain,19,Female,BBA,1st Year,69.23,8.02,7.35,5.04,7.07,6.02,0.0,Occasionally,0
Aryan Chopra,19,Male,BSc CS,3rd Year,67.38,5.17,7.75,8.43,6.68,8.19,0.0,Rarely,0
Rahul Malhotra,18,Female,BA,3rd Year,51.35,7.48,,7.45,5.8,4.99,1.0,Regularly,0
Sneha Kulkarni,19,Female,BSc CS,1st Year,1.0,8.26,9.3,,6.94,8.09,,Occasionally,0
Shreya Gupta,22,Male,BSc CS,2nd Year,71.57,5.66,6.3,9.2,7.38,7.69,1.0,Occasionally,0
Anjali Bansal,20,Female,BSc CS,1st Year,,7.86,6.03,5.36,7.22,6.5,,Never,1
Tanvi Mehta,20,Male,BSc IT,1st Year,,7.62,6.58,6.89,6.41,8.22,0.0,Regularly,0
Rohan Mehta,18,Female,BBA,3rd Year,84.87,1.0467478361159004,6.21,9.33,7.87,,0.0,Regularly,0
Aisha Singh,19,Male,BSc CS,2nd Year,78.26,6.84,6.54,7.39,8.08,6.28,0.0,Never,0
Anjali Bansal,19,Female,BCom,3rd Year,,9.4,6.59,5.68,6.47,8.87,0.0,Occasionally,0
Simran Mishra,20,Female,BSc IT,1st Year,94.89,5.79,6.14,8.19,6.63,6.78,,Never,0
Krishna Verma,19,Male,BSc CS,2nd Year,76.71,7.38,9.28,6.54,6.78,,1.0,Rarely,0
Kavya Iyer,22,Male,BA,3rd Year,100.0,6.96,5.65,6.36,6.5,9.76,3.0,Rarely,0
Karan Kulkarni,19,Male,BCom,1st Year,10.0,5.27,7.4,5.44,7.61,7.14,3.0,Occasionally,0
Ishaan Sharma,20,Male,BA,1st Year,54.64,8.79,6.23,,7.17,7.07,0.0,Rarely,0
Vivaan Gupta,21,Female,BSc IT,2nd Year,18.0,8.52,7.45,7.75,6.69,7.35,1.0,Rarely,0
Aisha Verma,20,Male,BSc CS,3rd Year,68.81,6.88,4.97,6.39,6.79,6.56,0.0,Never,0
Varun Gupta,22,Male,BA,2nd Year,53.71,7.8,6.18,5.48,7.73,6.24,,Regularly,1
Karan Mehta,19,Female,BSc CS,3rd Year,13.0,4.85,9.7,,6.85,7.26,1.0,Occasionally,0
Diya Patel,18,Male,BSc IT,1st Year,100.0,6.57,6.97,9.62,7.9,5.88,0.0,Never,0
Harsh Kulkarni,18,Male,BSc CS,1st Year,86.39,6.02,5.19,7.09,6.9,7.0,1.0,Regularly,0
Karan Patel,19,Female,BBA,1st Year,3.0,5.43,5.25,8.59,7.34,7.72,2.0,Occasionally,0
Sneha Verma,21,Male,BA,3rd Year,75.93,6.73,6.4,8.07,7.89,9.45,,Regularly,0
Shreya Mehta,20,Female,BA,2nd Year,86.11,4.8,6.74,7.25,9.22,,0.0,Occasionally,0
Aisha Tiwari,21,Male,BSc CS,2nd Year,82.24,7.45,7.46,7.06,5.6,8.79,0.0,Occasionally,0
Neha Iyer,20,Female,BSc IT,3rd Year,59.92,7.85,,,6.29,7.26,1.0,Regularly,0
Sneha Kulkarni,18,Female,BA,1st Year,100.0,9.91,6.06,8.47,6.89,8.92,2.0,Occasionally,0
Yash Singh,18,Male,BSc CS,2nd Year,72.43,5.46,6.43,8.57,7.32,4.87,2.0,Regularly,0
Aryan Khan,22,Male,BCom,1st Year,100.0,8.2,4.95,7.43,4.95,8.15,0.0,Rarely,0
Ananya Mehta,22,Female,BBA,1st Year,80.24,6.67,,7.12,7.46,,,Regularly,0
Aisha Saxena,21,Female,BCom,3rd Year,,8.24,,7.58,7.17,5.66,2.0,Never,0
Arjun Jain,21,Male,BSc IT,3rd Year,13.0,7.92,8.87,6.61,8.25,6.24,2.0,Rarely,0
Ananya Saxena,19,Female,BSc CS,1st Year,78.0,8.1,6.0,8.65,9.12,6.97,,Occasionally,0
Anjali Patel,21,Male,BCom,1st Year,76.23,8.44,7.72,7.07,5.78,6.86,0.0,Never,0
Pooja Agarwal,21,Female,BA,2nd Year,84.0,6.23,6.24,7.94,8.18,8.8,1.0,Never,0
Manav Mehta,19,Male,BSc CS,2nd Year,74.73,7.48,5.71,6.54,5.3,8.33,1.0,Regularly,0
Diya Sharma,22,Male,BBA,1st Year,87.16,7.52,6.55,4.77,8.8,6.18,0.0,Never,0
Karan Nair,21,Male,BBA,1st Year,,1.4343855545109458,10.0,6.24,7.98,7.63,2.0,Never,0
Siddharth Verma,22,Male,BA,3rd Year,88.64,8.35,5.39,7.97,6.82,,0.0,Regularly,0
Shreya Jain,22,Male,BBA,2nd Year,10.0,6.0,8.19,4.5,7.33,4.94,1.0,Regularly,0
Harsh Joshi,22,Male,BSc IT,2nd Year,71.85,8.5,7.99,6.22,6.6,5.42,,Regularly,0
Nisha Reddy,19,Female,BSc IT,3rd Year,76.38,6.4,5.56,7.38,7.16,6.22,0.0,Regularly,0
Riya Saxena,20,Female,BSc CS,1st Year,74.92,6.32,5.42,6.43,7.12,6.97,1.0,Regularly,0
Karan Sharma,21,Female,BBA,2nd Year,83.92,7.16,8.12,6.59,9.03,9.3,4.0,Never,1
Simran Desai,22,Female,BA,1st Year,76.81,0.3257016363118814,5.74,4.43,5.83,7.77,1.0,Rarely,0
Shreya Pandey,22,Female,BCom,2nd Year,61.42,6.53,7.8,6.99,5.03,6.78,,Never,1
Sneha Joshi,21,Female,BBA,1st Year,9.0,6.27,7.49,5.19,6.91,8.8,0.0,Occasionally,0
Rahul Kulkarni,20,Female,BSc CS,1st Year,86.26,7.82,7.48,6.65,7.13,,1.0,Regularly,0
